row ID;row m/z;SCCe0064.mzML Peak area;SCCe0065.mzML Peak area;SCCe0066.mzML Peak area;SCCe0067.mzML Peak area;SCCe0068.mzML Peak area;SCCe0069.mzML Peak area;SCCe0070.mzML Peak area;SCCe0071.mzML Peak area;SCCe0072.mzML Peak area;SCCe0073.mzML Peak area;SCCe0074.mzML Peak area;SCCe0075.mzML Peak area;SCCe0076.mzML Peak area;SCCe0077.mzML Peak area;SCCe0078.mzML Peak area;SCCe0079.mzML Peak area;SCCe0080.mzML Peak area;SCCe0081.mzML Peak area;SCCe0082.mzML Peak area;SCCe0083.mzML Peak area;SCCe0084.mzML Peak area;SCCe0085.mzML Peak area;SCCe0086.mzML Peak area;SCCe0087.mzML Peak area;SCCe0088.mzML Peak area;SCCe0089.mzML Peak area;SCCe0090.mzML Peak area;SCCe0091.mzML Peak area;SCCe0092.mzML Peak area;SCCe0093.mzML Peak area;SCCe0094.mzML Peak area;SCCe0095.mzML Peak area;SCCe0096.mzML Peak area;SCCe0097.mzML Peak area;SCCe0098.mzML Peak area;SCCe0099.mzML Peak area;SCCe0100.mzML Peak area;SCCe0101.mzML Peak area;SCCe0102.mzML Peak area;SCCe0103.mzML Peak area;SCCe0104.mzML Peak area;SCCe0105.mzML Peak area;SCCe0106.mzML Peak area;SCCe0107.mzML Peak area;SCCe0108.mzML Peak area;SCCe0109.mzML Peak area;SCCe0110.mzML Peak area;SCCe0111.mzML Peak area;SCCe0112.mzML Peak area;SCCe0113.mzML Peak area;SCCe0114.mzML Peak area;SCCe0115.mzML Peak area;SCCe0116.mzML Peak area;SCCe0117.mzML Peak area;SCCe0118.mzML Peak area;SCCe0119.mzML Peak area;SCCe0120.mzML Peak area;SCCe0121.mzML Peak area;SCCe0122.mzML Peak area;SCCe0123.mzML Peak area;SCCe0124.mzML Peak area;SCCe0125.mzML Peak area;SCCe0126.mzML Peak area;SCCe0127.mzML Peak area;SCCe0128.mzML Peak area;SCCe0129.mzML Peak area;SCCe0130.mzML Peak area;SCCe0131.mzML Peak area;SCCe0132.mzML Peak area;SCCe0133.mzML Peak area;SCCe0134.mzML Peak area;SCCe0135.mzML Peak area;SCCe0136.mzML Peak area;SCCe0137.mzML Peak area;SCCe0138.mzML Peak area;SCCe0139.mzML Peak area;SCCe0140.mzML Peak area;SCCe0141.mzML Peak area;SCCe0142.mzML Peak area
786;568.4579586;82271.164;69750.984;72779.62;60514.715;33413.816;75514.53;52968.223;51406.617;133315.69;77550.984;57799.66;95634.65;193090.39;56720.605;72987.72;83090.7;81124.31;68815.22;58279.652;115693.305;74717.83;51899.375;52829.258;41747.668;66634.04;88662.94;107984.77;56261.4;52824.86;48570.234;44260.58;51776.926;45766.98;54643.555;52294.89;89039.34;22020.92;18200.758;20727.977;58860.773;70677.02;47335.836;55958.023;63286.598;76062.95;58100.105;37142.074;43110.965;61277.824;60728.02;53669.49;56145.27;51626.34;52472.266;50586.49;45473.7;52781.742;47622.72;52479.48;40508.29;105119.21;57526.37;65441.207;96101.695;86548.52;82853.29;65961.73;83251.79;68819.78;57005.16;57778.523;91330.19;67139.95;77266.43;60788.332;81075.79;67420.62;58517.81;73619.695
787;730.5527663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1275.6919;0;0;0;0;0
788;1064.728271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;902.4114;0;0;0;0;0
789;453.3181676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2832.0159;2851.335;1962.1191;3509.5652;0;2780.8877;2438.8245;3068.9792;3138.6577;2852.0095;2155.416;2325.8306;1921.5198;2646.544;3282.198;0;0;0;2380.1252;0;0;1695.3767;0;2261.321;2222.9138;0;2022.8958;0;2316.0007;0;0;2479.8623;0;1795.2316;1673.8444;1599.1512;2307.0378;1940.5249;1852.4573;3616.0574;2929.104;0;3226.8577;0;0;3040.3088;3537.039;2665.1025;0;0;4237.0107;2236.8208;0;2495.5627;2187.252;2114.441;0;2248.9702
790;615.4939385;0;0;0;0;0;0;0;0;0;0;0;1300.5643;0;0;0;0;0;0;6028.616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3684.608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5241.5635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1446.4531
791;475.2970066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8475.524;12183.374;10221.912;5277.44;7697.575;0;15574.84;9501.056;7768.3477;7258.5522;0;0;6332.001;7699.6836;7005.331;7383.3774;0;2456.2585;0;7496.1753;8431.802;7147.7285;0;8917.562;6665.0947;6637.7554;0;9843.679;11577.211;8551.982;0;0;7532.25;6853.199;6788.213;8662.11;7173.346;7651.585;6109.661;0;13315.794;12016.83;9195.548;9938.504;0;9843.284;11221.349;10639.751;10104.17;8656.453;10911.401;0;10040.017;10006.498;8444.425;10098.605;0;6957.124;7753.822
792;497.278452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3499.0718;0;3705.2046;0;2356.4502;0;0;0;3037.42;2326.3262;2170.1387;1545.9846;0;0;2200.437;0;0;0;0;0;0;0;2501.915;0;0;0;1823.7152;3323.7786;0;2355.579;0;0;2142.3887;0;0;0;2226.846;0;0;3433.4011;0;0;0;0;0;0;0;3896.854;4317.1787;2411.5662;0;0;3815.2903;5133.6953;4044.7405;0;0;0;3246.0684
793;576.3805772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5470.523;0;0;0;4217.0635;0;0;0;5240.578;3507.4307;0;0;0;0;3675.3552;0;0;0;0;0;0;4938.95;0;5253.6123;4285.654;4650.465;3879.8516;5377.6904;7288.52;0;0;0;3902.7332;0;0;0;3798.754;3788.96;0;4298.5464;7701.3794;6914.322;5620.1978;0;0;0;0;6659.9126;5793.718;5087.5874;6935.279;0;5847.986;0;5125.8677;0;0;0;4852.5713
794;470.2895708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1254.1296;1376.5271;0;0;0;0;0;0;0;0;0;0;0;0;0;1515.9241;0;0;0;0;0;0;3056.0183;1757.0022;0;0;0;0;1504.2362;0;0;0;0;0;0;1766.7289;0;1417.4081;0;2264.6304;2206.2405;1697.8501;0;0;0;0;0;1580.0133;0;0;0;0;0;0
795;410.3989972;0;1721.1704;0;1476.4128;0;0;0;1295.4026;3088.6084;1918.3818;1541.0232;2615.4893;6551.349;1251.3541;1566.0999;1615.8228;1703.9031;2059.0447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
796;1299.615433;0;667.0106;0;0;0;0;0;0;0;0;0;861.60815;0;0;0;0;681.693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
797;661.3027591;8750.851;7819.775;0;4006.189;3970.628;3773.6873;6627.2866;0;7722.7954;9099.62;8404.958;0;8772.617;2725.166;5881.7617;7783.978;9889.615;7447.94;7328.0312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4701.3984;3520.3318;0;2576.392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
798;740.4035399;0;1979.1945;1907.772;0;0;0;0;0;0;1737.3411;0;2569.643;2371.246;0;993.96375;0;0;0;1783.1311;2228.4731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
799;639.3204849;2870.2312;2094.162;2073.9548;0;0;0;0;1940.8071;2591.7017;1988.5214;2200.7778;2637.299;4431.034;0;0;0;2294.5098;2007.3167;0;3823.8574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
800;283.2632082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2112.3074;0;0;0;1736.3987;0;0;0;0;0;2525.0562;0;0;0;1546.8782;4356.602;3644.3098;3406.6008;2945.551;0;0;2945.753;4694.148;4725.9663;0;3957.805;3055.495;0;3168.2593;3079.59;3451.5913;0;0;0;4010.2039;4314.1357;0;0;5387.6875;4957.81;5607.5264;4692.0967;6248.7417;0;5233.73;4796.221;0;0;0;0;0;0;0;0
801;343.2839622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;885.5556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1507.4016;0;0;0;0;0;0;0;0;0;0;0;2043.2236;0;0;0;0;1657.2968;1690.4384;0;0;0;0;0;1397.6469;0;0;0;1332.5739;0;0
802;691.3130052;0;1576.2095;0;0;0;0;0;0;0;2896.0657;0;2936.8777;0;0;0;0;2125.0613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;700.62634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
803;365.2656149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
805;994.6430516;0;0;0;0;0;0;0;0;0;0;0;0;0;1027.3866;0;0;0;0;0;0;0;0;0;0;1753.5216;2769.6094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807;629.5098481;9061.469;28880.47;21412.064;24466.943;0;26303.535;18804.717;25025.332;18043.043;33528.938;15151.556;42813.406;14842.415;33991.926;17753.242;0;0;0;122050.48;0;4403.6226;14166.038;8769.594;2812.5972;0;0;3331.6638;6855.138;6403.2803;11057.262;10137.341;26054.318;0;0;2234.713;1407.2103;0;0;96148.64;0;2765.1704;7930.516;7199.346;1690.442;0;0;0;0;6911.977;0;2608.1208;5064.183;0;0;2404.8826;5314.7314;0;0;118541.016;0;1866.1433;0;1769.1212;0;0;0;0;0;0;0;0;0;0;0;0;5425.2563;0;0;57859.453
